Club ID,Date,Start,Finish,Team,Facility,Type,Opponent,Note,N/A,For,Against,DB ID,Ofcl,Write Up
,01/22/2023,2:30 PM,3:45 PM,>Boys>Boys 6th Grade Division 2>CYA B6-2 Kim,Edison HS - Main,Game,>Boys>Boys 6th Grade Division 2>Springfield B6-2 Osborne,,,32,27,7390516,,
,01/22/2023,2:30 PM,3:45 PM,>Boys>Boys 7th Grade Division 2>Falls Church B7-2 Papadopoulos,Mary Ellen Henderson MS,Game,>Boys>Boys 7th Grade Division 2>Turnpike B7-2 Taylor,,,58,53,7389897,,
,01/22/2023,2:30 PM,3:45 PM,>Boys>Boys 5th grade Division 2>FPYC B5-2 Plummer,Edison HS - Aux,Game,>Boys>Boys 5th grade Division 2>Great Falls B5-2 Harper,,,39,24,7431300,,
,01/22/2023,2:45 PM,4:00 PM,>Boys>Boys 7th Grade Division 3>CYA B7-3 Hackney,Westfield HS-right,Game,>Boys>Boys 7th Grade Division 3>Great Falls B7-3 Conver,,,45,44,7389070,,
,01/22/2023,2:45 PM,4:00 PM,>Girls>Girls 6th Grade Division 2>Turnpike G6-2 Conklin,Westfield HS-left ,Game,>Girls>Girls 6th Grade Division 2>Great Falls G6-2 Lonnett/Outlaw,,,0,1,7390101,, Conklin coach emailed that they didn't have enough players and forfeited 
,01/22/2023,3:00 PM,4:15 PM,>Girls>Girls 6th Grade Division 1>Fort Hunt G6-1 Harris,Gainesville HS side ,Game,>Girls>Girls 6th Grade Division 1>Gainesville G6-1 Murray,,,11,39,7390026,,
,01/22/2023,3:00 PM,4:15 PM,>Boys>Boys 8th Grade Division 3>Burke B8- 3 DiSilvestro,Gainesville HS main ,Game,>Boys>Boys 8th Grade Division 3>Gainesville B8-3 Brown,,,60,40,7388811,,
,01/22/2023,3:30 PM,4:45 PM,>Girls>Girls 7th Grade Division 1>BRYC G7-1 Shin,Hayfield HS-#1,Game,>Girls>Girls 7th Grade Division 1>CYA G7-1  Walker,,,35,51,7389684,,
,01/22/2023,3:30 PM,4:45 PM,>Boys>Boys 6th Grade Division 2>Arlington B6-2 Romasco,Hayfield HS-#2,Game,>Boys>Boys 6th Grade Division 2>SYA B6-2 Purdy,,,39,42,7390514,,
,01/22/2023,3:30 PM,4:45 PM,>Girls>Girls 6th Grade Division 1>Arlington G6-* Gary,Jackson MS-Front gym,Game,>Girls>Girls 6th Grade Division 1>FPYC G6-1  Varner,,,6,40,7390027,,
,01/22/2023,3:30 PM,4:45 PM,>Boys>Boys 5th grade Division 2>BRYC B5-2  Hoagland,Dorothy Hamm (Woodlawn),Game,>Boys>Boys 5th grade Division 2>Arlington B5 -2 Farrell /Mah,,,13,40,7431299,,
,01/22/2023,3:45 PM,5:00 PM,>Boys>Boys 8th Grade Division 1>Lee District CC B8-1 Love,Annandale HS-#1,Game,>Boys>Boys 8th Grade Division 1>Arlington B8-1 McLean,,,53,50,7387205,,
,01/22/2023,3:45 PM,5:00 PM,>Boys>Boys 5th grade Division 2>DYS B5 -2 Venia,Lewis HS-Main (was lee),Game,>Boys>Boys 5th grade Division 2>Manassas Park B5-2 Toth,,,25,43,7431298,,
,01/22/2023,3:45 PM,5:00 PM,>Girls>Girls 5th grade Division 2>McLean G5-2 Roth,Jackson MS rear gym,Game,>Girls>Girls 5th grade Division 2>Lee-Mt.Vernon G5-2  Allen,no zone,,17,21,7430973,,
,01/22/2023,3:45 PM,5:00 PM,>Boys>Boys 5th grade Division 2>CYA B5-2 Goodman,Edison HS - Aux,Game,>Boys>Boys 5th grade Division 2>McLean B5-2 Cecere,,,41,31,7431297,,
,01/22/2023,3:45 PM,5:00 PM,>Boys>Boys 5th grade Division 2>BRYC B5-2  Shin,Lee HS-Aux,Game,>Boys>Boys 5th grade Division 2>Reston B5-2 Brooks,,,36,19,7431301,,
,01/22/2023,3:45 PM,5:00 PM,>Boys>Boys 6th Grade Division 1>Turnpike B6- Ours,Annandale HS-#2,Game,>Boys>Boys 6th Grade Division 1>Lee-Mt. Vernon B6-1 Davis,,,18,50,7390331,,
,01/22/2023,3:45 PM,5:00 PM,>Boys>Boys 5th grade Division 1>DYS B5-1 Mulhern,Edison HS - Main,Game,>Boys>Boys 5th grade Division 1>Vienna B5-1 Simpson,,,33,30,7431357,,
,01/22/2023,4:00 PM,5:15 PM,>Boys>Boys 5th grade Division 3>Gainesville B5-3  Penn,Westfield HS-right,Game,>Boys>Boys 5th grade Division 3>SYA B5-3  Vickers,,,23,18,7431470,,
,01/22/2023,4:00 PM,5:15 PM,>Boys>Boys 5th grade Division 3>DYS B5 -3 Armstrong,Westfield HS-left ,Game,>Boys>Boys 5th grade Division 3>Burke B5-3 Hess,,,30,37,7431471,,
,01/22/2023,4:15 PM,5:30 PM,>Girls>Girls 6th Grade Division 2>Annandale G6-2 Williams,Gainesville HS side ,Game,>Girls>Girls 6th Grade Division 2>Gainesville G6-2 Hiltner,,,14,25,7390098,,
,01/22/2023,4:15 PM,5:30 PM,>Girls>Girls 7th Grade Division 1>McLean G7- 1 Megas,McLean HS-Main,Game,>Girls>Girls 7th Grade Division 1>Great Falls G7-1 Wilson,,,51,31,7389683,,
,01/22/2023,4:15 PM,5:30 PM,>Girls>Girls 8th Grade Division 1>Gainesville G8-1* Hampson,Gainesville HS main ,Game,>Girls>Girls 8th Grade Division 1>McLean G8-1 Norton,,,37,52,7387771,,
,01/22/2023,4:45 PM,6:00 PM,>Boys>Boys 6th Grade Division 3>Lee-Mt. Vernon B6-3 Degenhardt,Hayfield HS-#2,Game,>Boys>Boys 6th Grade Division 3>Fort Belvoir B6-3 Serm,,,39,29,7390189,,
,01/22/2023,4:45 PM,6:00 PM,>Boys>Boys 5th grade Division 1>BRYC B5-1 Webb,Hayfield HS-#1,Game,>Boys>Boys 5th grade Division 1>CYA B5-1 Batta,,,43,40,7431355,,
,01/22/2023,4:45 PM,6:00 PM,>Girls>Girls 6th Grade Division 1>CYA G6-1 Nichols,Jackson MS-Front gym,Game,>Girls>Girls 6th Grade Division 1>McLean G6-1 Hazzan,,,26,30,7390028,,
,01/22/2023,5:00 PM,6:15 PM,>Boys>Boys 6th Grade Division 2>Fort Hunt B6-2 Casey,Jackson MS rear gym,Game,>Boys>Boys 6th Grade Division 2>McLean B6-2 Klett,,,42,18,7390515,,
,01/22/2023,5:00 PM,6:15 PM,>Boys>Boys 8th Grade Division 2 >McLean B8-2 Ball,Annandale HS-#1,Game,>Boys>Boys 8th Grade Division 2 >BRYC B8-2 Sharma,frpm 12-4,,52,44,7388383,,
,01/22/2023,5:00 PM,6:15 PM,>Boys>Boys 6th Grade Division 3>BRYC B6-3 Brown.,Annandale HS-#2,Game,>Boys>Boys 6th Grade Division 3>Manassas Park B6 3 Legions,,,34,46,7390194,,
,01/22/2023,5:30 PM,6:45 PM,>Girls>Girls 8th Grade Division 1>Arlington G8-1 Hall,McLean HS-Main,Game,>Girls>Girls 8th Grade Division 1>McLean G8-1 Kim,,,43,47,7387269,,
,01/22/2023,5:30 PM,6:45 PM,>Boys>Boys 8th Grade Division 2 >Springfield B8-2 Morrison,Gainesville HS main ,Game,>Boys>Boys 8th Grade Division 2 >Gainesville B8-2 Maxwell,,,45,42,7388476,,
,01/22/2023,6:00 PM,7:15 PM,>Girls>Girls 5th grade Division 2>Gainesville G5-2 Ratcliff,Jackson MS-Front gym,Game,>Girls>Girls 5th grade Division 2>Arlington G5-2 Wishneff,no zone,,19,16,7431508,,
,01/22/2023,6:45 PM,8:00 PM,>Boys>Boys 8th Grade Division 1>Gainesville B8-1 Dandrea,Gainesville HS main ,Game,>Boys>Boys 8th Grade Division 1>BRYC B8-1 Lee,,,55,45,7387204,,
,01/22/2023,6:45 PM,8:00 PM,>Girls>Girls 8th Grade Division 2>Springfield G8-* Allen,McLean HS-Main,Game,>Girls>Girls 8th Grade Division 2>Great Falls G8- 2 Hasan,,,41,26,7387271,,
,01/25/2023,6:15 PM,7:30 PM,>Girls>Girls 7th Grade Division 2>McLean G7-2 Horenstein,Jackson MS-Front gym,Game,>Girls>Girls 7th Grade Division 2>BRYC G7-2 Shin,,,33,16,7389782,,
,01/25/2023,6:45 PM,8:00 PM,>Boys>Boys 8th Grade Division 3>Great Falls B8-* Karaki,Bryant Center,Game,>Boys>Boys 8th Grade Division 3>Burke B8- 3 DiSilvestro,,,37,57,7388794,,
,01/25/2023,7:00 PM,8:15 PM,>Boys>Boys 8th Grade Division 3>Herndon B8-3 Baker,Jackson MS rear gym,Game,>Boys>Boys 8th Grade Division 3>Turnpike B8-3 Syron,,,34,45,7388793,,
,01/25/2023,7:30 PM,8:45 PM,>Girls>Girls 7th Grade Division 2>Reston G7 Altamirano,Jackson MS-Front gym,Game,>Girls>Girls 7th Grade Division 2>SYA G7-2 Henryhand,,,18,41,7389783,,
,01/25/2023,8:00 PM,9:15 PM,>Boys>Boys 8th Grade Division 3>CYA B8-3 Hessell,Bryant Center,Game,>Boys>Boys 8th Grade Division 3>Lee-Mt. Vernon B8-3 Henderson,,,36,47,7388799,,
,01/25/2023,8:15 PM,9:30 PM,>Boys>Boys 7th Grade Division 2>Falls Church B7-2 Papadopoulos,Jackson MS rear gym,Game,>Boys>Boys 7th Grade Division 2>Great Falls B7-2 Klein,lost Jackson 1-31,,32,53,7389875,,
,01/25/2023,8:45 PM,10:00 PM,>Girls>Girls 7th Grade Division 2>Gainesville G7-2 Lawhorne,Jackson MS-Front gym,Game,>Girls>Girls 7th Grade Division 2>Arlington G7-2 Scarcella,,,46,16,7389784,,
,01/28/2023,,,>Girls>Girls 8th Grade Division 2>CYA G8-2 Raptis,TBD,Game,>Girls>Girls 8th Grade Division 2>Vienna G8- 2 Tomlinson,CYA forfeit ,,0,2,7387761,,
,01/28/2023,8:45 AM,10:00 AM,>Boys>Boys 6th Grade Division 1>CYA B6-1 McNutt,Dorothy Hamm (Woodlawn),Game,>Boys>Boys 6th Grade Division 1>Arlington B6-1 Escherick,use door 11 located back of school,,32,37,7390337,,
,01/28/2023,9:00 AM,10:15 AM,>Girls>Girls 5th grade Division 2>Vienna G5-2 Korman,Jackson MS-Front gym,Game,>Girls>Girls 5th grade Division 2>SYA G5-2 Trullender,no zone,,33,10,7430951,,
,01/28/2023,9:00 AM,10:15 AM,>Boys>Boys 5th grade Division 2>DYS B5 -2 Venia,Liberty MS-#2,Game,>Boys>Boys 5th grade Division 2>CYA B5-2 Goodman,,,34,43,7431262,,
,01/28/2023,9:00 AM,10:15 AM,>Girls>Girls 5th grade Division 1>McLean G5-1 McNicoll,Liberty MS-#1,Game,>Girls>Girls 5th grade Division 1>Fort Hunt G5-1Mathes,,,17,16,7431144,,
,01/28/2023,9:00 AM,10:15 AM,>Girls>Girls 5th grade Division 2>Arlington G5-2 Wishneff,Bryant Center,Game,>Girls>Girls 5th grade Division 2>Lee-Mt.Vernon G5-2  Allen,no zone,,16,26,7430955,,
,01/28/2023,10:00 AM,11:15 AM,>Boys>Boys 7th Grade Division 2>Arlington B7-2 Parker,Dorothy Hamm (Woodlawn),Game,>Boys>Boys 7th Grade Division 2>McLean B7-2 Berusch,,,40,56,7445769,,
,01/28/2023,10:15 AM,11:30 AM,>Boys>Boys 5th grade Division 2>Gainesville B5- 2 Bellis,Liberty MS-#1,Game,>Boys>Boys 5th grade Division 2>Arlington B5 -2 Farrell /Mah,,,33,44,7431261,,
,01/28/2023,10:15 AM,11:30 AM,>Boys>Boys 5th grade Division 2>Fort Hunt B5-2 Blanton,Liberty MS-#2,Game,>Boys>Boys 5th grade Division 2>BRYC B5-2  Shin,,,49,36,7431264,,
,01/28/2023,10:15 AM,11:30 AM,>Girls>Girls 5th grade Division 2>CYA G5-2  Wilke,Jackson MS-Front gym,Game,>Girls>Girls 5th grade Division 2>FPYC G5-2 Anderson,no zone,,24,19,7430952,,"Excellent work from the officials. They made calls, communicated clearly, managed the game, and showed the right amount of patience with coaches. "
,01/28/2023,10:15 AM,11:30 AM,>Boys>Boys 6th Grade Division 2>Gainesville B6-2 Siguere,Bryant Center,Game,>Boys>Boys 6th Grade Division 2>CYA B6-2 Kim,,,34,30,7390545,,
,01/28/2023,11:15 AM,12:30 PM,>Girls>Girls 7th Grade Division 2>Reston G7 Altamirano,Dorothy Hamm (Woodlawn),Game,>Girls>Girls 7th Grade Division 2>Arlington G7-2 Scarcella,use door 11 located back of school,,27,26,7389799,,
,01/28/2023,11:30 AM,12:45 PM,>Girls>Girls 5th grade Division 2>Annandale G5-2 Anderson,Jackson MS-Front gym,Game,>Girls>Girls 5th grade Division 2>McLean G5-2 Roth,no zone,,26,23,7430953,,
,01/28/2023,11:30 AM,12:45 PM,>Boys>Boys 5th grade Division 2>FPYC B5-2 Plummer,Liberty MS-#2,Game,>Boys>Boys 5th grade Division 2>BRYC B5-2  Hoagland,,,46,40,7431266,,
,01/28/2023,11:30 AM,12:45 PM,>Boys>Boys 5th grade Division 2>Lee-Mt. Vernon B5-2 Black,Liberty MS-#1,Game,>Boys>Boys 5th grade Division 2>McLean B5-2 Cecere,,,26,41,7431263,,
,01/28/2023,11:30 AM,12:45 PM,>Boys>Boys 5th grade Division 3>SYA B5-3  Vickers,Bryant Center,Game,>Boys>Boys 5th grade Division 3>Burke B5-3 Hess,,,25,31,7431454,,
,01/28/2023,12:30 PM,1:45 PM,>Girls>Girls 5th grade Division 1>Arlington G5-1 Robins,Dorothy Hamm (Woodlawn),Game,>Girls>Girls 5th grade Division 1>BRYC G5-1 Murphy,,,25,28,7431146,,
,01/28/2023,12:45 PM,2:00 PM,>Boys>Boys 5th grade Division 2>Great Falls B5-2 Harper,Liberty MS-#1,Game,>Boys>Boys 5th grade Division 2>Reston B5-2 Brooks,,,49,39,7431265,,
,01/28/2023,12:45 PM,2:00 PM,>Boys>Boys 5th grade Division 1>CYA B5-1 Batta,Liberty MS-#2,Game,>Boys>Boys 5th grade Division 1>Gainesville B5-1 Bauer,,,42,36,7431333,,
,01/28/2023,12:45 PM,2:00 PM,>Girls>Girls 5th grade Division 2>BRYC G5-2  Larson,Jackson MS-Front gym,Game,>Girls>Girls 5th grade Division 2>Gainesville G5-2 Ratcliff,no zone,,24,25,7430954,,
20111735,01/28/2023,12:45 PM,2:00 PM,>Boys>Boys 6th Grade Division 1>McLean B6-1 Tallent,Bryant Center,Game,>Boys>Boys 6th Grade Division 1>Turnpike B6- Ours,,,44,34,7431473,,
,01/28/2023,1:15 PM,2:30 PM,>Boys>Boys 8th Grade Division 2 >Gum Springs B8-2 Smith,Gum Springs CC,Game,>Boys>Boys 8th Grade Division 2 >Mt. Vernon B8-2 Woodhall,,,68,66,7388482,,
,01/28/2023,1:45 PM,3:00 PM,>Boys>Boys 6th Grade Division 2>Great Falls B6-2 Hankins,Dorothy Hamm (Woodlawn),Game,>Boys>Boys 6th Grade Division 2>Arlington B6-2 Romasco,,,37,40,7390542,,
,01/28/2023,2:00 PM,3:15 PM,>Boys>Boys 5th grade Division 1>Vienna B5-1 Simpson,Liberty MS-#1,Game,>Boys>Boys 5th grade Division 1>Vienna B5-1 Locey,,,25,39,7431332,,
,01/28/2023,2:00 PM,3:15 PM,>Boys>Boys 5th grade Division 1>Burke B5-1 Jackson,Liberty MS-#2,Game,>Boys>Boys 5th grade Division 1>Great Falls B5-1 Bovenzi,,,46,48,7431335,,
,01/28/2023,2:15 PM,3:30 PM,>Boys>Boys 8th Grade Division 1>McLean B8-1 Harley,Annandale HS-#1,Game,>Boys>Boys 8th Grade Division 1>Lee-Mt. Vernon B8-1 Bosley,,,79,40,7387206,,
,01/28/2023,2:15 PM,3:30 PM,>Girls>Girls 6th Grade Division 2>Great Falls G6-2 Lonnett/Outlaw,Annandale HS-#2,Game,>Girls>Girls 6th Grade Division 2>McLean G6-2 Morneau,,,22,15,7390104,,
,01/28/2023,2:30 PM,3:45 PM,>Boys>Boys 6th Grade Division 3>Fort Belvoir B6-3 Serm,Gum Springs CC,Game,>Boys>Boys 6th Grade Division 3>Burke B6-3 Tucker,,,6,4,7390210,,
,01/28/2023,2:50 PM,4:00 PM,>Girls>Girls 6th Grade Division 1>DYS G6-1* Cook,Willard Middle School ,Game,>Girls>Girls 6th Grade Division 1>Vienna G6-1 Amouri,,,9,37,7390107,,
,01/28/2023,3:00 PM,4:15 PM,>Boys>Boys 6th Grade Division 2>Fort Hunt B6-2 Casey,Dorothy Hamm (Woodlawn),Game,>Boys>Boys 6th Grade Division 2>Falls Church B6-2 Greiner,,,42,35,7390543,,
,01/28/2023,3:00 PM,4:15 PM,>Boys>Boys 8th Grade Division 2 >Vienna B8-2 Desenti,Manassas Park CC - #1,Game,>Boys>Boys 8th Grade Division 2 >Manassas Park B8-2 Gaskins,,,44,61,7388489,,
,01/28/2023,3:15 PM,4:30 PM,>Boys>Boys 7th Grade Division 3>Gainesville B7-  Jackson,Mount Vernon HS #1,Game,>Boys>Boys 7th Grade Division 3>Springfield B7- 3 Carroll,,,39,53,7389898,,
,01/28/2023,3:15 PM,4:30 PM,>Boys>Boys 7th Grade Division 3>Fort Hunt B7-3 Loving,Hayfield HS-#1,Game,>Boys>Boys 7th Grade Division 3>Reston  B7-3 Schlesinger,,,62,50,7389058,,
,01/28/2023,3:15 PM,4:30 PM,>Boys>Boys 6th Grade Division 2>South County B6-2 Coleman,Hayfield HS-#2,Game,>Boys>Boys 6th Grade Division 2>SYA B6-2 Purdy,,,38,32,7390544,,
,01/28/2023,3:15 PM,4:30 PM,>Girls>Girls 8th Grade Division 2>Great Falls G8- 2 Hasan,Jefferson HS-#1,Game,>Girls>Girls 8th Grade Division 2>Reston G8-2 Altamirano,,,32,31,7387758,,
,01/28/2023,3:15 PM,4:30 PM,>Boys>Boys 7th Grade Division 3>SYA B7-3 Sorg,Jefferson HS-#2,Game,>Boys>Boys 7th Grade Division 3>Annandale B7-3 Gregory,,,48,35,7389055,,
,01/28/2023,3:30 PM,4:45 PM,>Boys>Boys 8th Grade Division 1>SYA B8-1 Livingston,Annandale HS-#1,Game,>Boys>Boys 8th Grade Division 1>Vienna B8-1 Marsden,schedule adj ,,42,52,7387210,,
,01/28/2023,3:30 PM,4:45 PM,>Boys>Boys 8th Grade Division 3>Gainesville B8-3 Brown,Annandale HS-#2,Game,>Boys>Boys 8th Grade Division 3>SYA B8-* White,,,20,46,7431483,,
,01/28/2023,3:45 PM,5:00 PM,>Boys>Boys 6th Grade Division 3>Gum Springs B6-3 Cordisco,Gum Springs CC,Game,>Boys>Boys 6th Grade Division 3>FPYC B6-3 Ragan,,,31,38,7390229,,
,01/28/2023,4:00 PM,5:10 PM,>Girls>Girls 5th grade Division 1>Vienna G5-1 Korman,Willard Middle School ,Game,>Girls>Girls 5th grade Division 1>DYS G5-1 Samson,,,18,14,7431145,,
,01/28/2023,4:15 PM,5:30 PM,>Boys>Boys 6th Grade Division 3>Lee-Mt. Vernon B6-3 Degenhardt,Manassas Park CC - #1,Game,>Boys>Boys 6th Grade Division 3>Manassas Park B6 3 Legions,game swap due to Herndon drop,,23,31,7390207,,
,01/28/2023,4:30 PM,5:45 PM,>Boys>Boys 6th Grade Division 1>Vienna B6-1 Nmah,Mount Vernon HS #1,Game,>Boys>Boys 6th Grade Division 1>Lee-Mt. Vernon B6-1 Davis,,,2,0,7390339,,
,01/28/2023,4:30 PM,5:45 PM,>Boys>Boys 7th Grade Division 3>Great Falls B7-3 Conver,Jefferson HS-#2,Game,>Boys>Boys 7th Grade Division 3>Herndon B7-3 Starinieri,,,35,45,7389056,,
,01/28/2023,4:30 PM,5:45 PM,>Girls>Girls 8th Grade Division 1>Gainesville G8-1* Hampson,Jefferson HS-#1,Game,>Girls>Girls 8th Grade Division 1>Burke G8-1 Zahui.,,,60,48,7387759,,
,01/28/2023,4:30 PM,5:45 PM,>Boys>Boys 6th Grade Division 2>McLean B6-2 Klett,Hayfield HS-#2,Game,>Boys>Boys 6th Grade Division 2>Lee District B6-2 Diffenbach,,,29,36,7390546,,
,01/28/2023,4:30 PM,5:45 PM,>Girls>Girls 8th Grade Division 2>Lee District G8- 2 Tickner,Hayfield HS-#1,Game,>Girls>Girls 8th Grade Division 2>Mt. Vernon G8-2 Gorman,,,43,27,7387760,, Great game by two tough teams.  Thanks to the Mt Vernon team for an awesome effort.  It felt way closer than the score showed.   
,01/28/2023,4:45 PM,6:00 PM,>Boys>Boys 8th Grade Division 1>Arlington B8-1 McLean,Annandale HS-#1,Game,>Boys>Boys 8th Grade Division 1>BRYC B8-1 Lee,schedule adj,,50,46,7387220,,
,01/28/2023,4:45 PM,6:00 PM,>Boys>Boys 8th Grade Division 2 >Herndon B8-2 Mendelsohn,Annandale HS-#2,Game,>Boys>Boys 8th Grade Division 2 >McLean B8-2 Ball,,,50,60,7388493,,
,01/28/2023,5:10 PM,6:25 PM,>Boys>Boys 5th grade Division 3>Herndon B5-3 Sevila,Willard Middle School ,Game,>Boys>Boys 5th grade Division 3>DYS B5 -3 Armstrong,,,31,25,7431455,,
,01/28/2023,5:30 PM,6:45 PM,>Boys>Boys 8th Grade Division 3>Herndon B8-3 Baker,Manassas Park CC - #1,Game,>Boys>Boys 8th Grade Division 3>Manassas Park B8- 3 Hockman,,,10,40,7388814,,
,01/28/2023,5:45 PM,7:00 PM,>Boys>Boys 7th Grade Division 1>South County B7-1 Brown,Mount Vernon HS #1,Game,>Boys>Boys 7th Grade Division 1>Vienna B7-1 Stolburg,,,53,72,7388716,,
,01/28/2023,5:45 PM,7:00 PM,>Boys>Boys 8th Grade Division 3>Turnpike B8-3 Syron,Hayfield HS-#1,Game,>Boys>Boys 8th Grade Division 3>Great Falls B8-* Karaki,,,51,25,7388796,,
,01/28/2023,5:45 PM,7:00 PM,>Girls>Girls 7th Grade Division 1>Arlington G  Sedor,Hayfield HS-#2,Game,>Girls>Girls 7th Grade Division 1>Burke G7-1 Jones,,,36,33,7389804,,
,01/28/2023,5:45 PM,7:00 PM,>Boys>Boys 7th Grade Division 2>Vienna B7- * Leone,Jefferson HS-#1,Game,>Boys>Boys 7th Grade Division 2>CYA B7-* Baltazar,,,41,38,7431494,,
,01/28/2023,5:45 PM,7:00 PM,>Boys>Boys 8th Grade Division 2 >Arlington B8-2+ Davis,Jefferson HS-#2,Game,>Boys>Boys 8th Grade Division 2 >Reston B8-2 Love,,,49,62,7388485,,
,01/28/2023,6:00 PM,7:15 PM,>Boys>Boys 5th grade Division 1>BRYC B5-1 Webb,Annandale HS-#1,Game,>Boys>Boys 5th grade Division 1>McLean B5-1 Sweeny,,,39,34,7431336,,
,01/28/2023,6:00 PM,7:15 PM,>Boys>Boys 5th grade Division 1>Arlington B5-1 Sadaka,Annandale HS-#2,Game,>Boys>Boys 5th grade Division 1>SYA B5-1 Ball,,,58,40,7431334,,
,01/28/2023,7:00 PM,8:15 PM,>Boys>Boys 7th Grade Division 2>Burke B7-* Shouman,Jefferson HS-#2,Game,>Boys>Boys 7th Grade Division 2>BRYC B7-2 Thanos,,,60,46,7431495,,
,01/28/2023,7:00 PM,8:15 PM,>Boys>Boys 7th Grade Division 1>Arlington B7-1 Lowen,Hayfield HS-#1,Game,>Boys>Boys 7th Grade Division 1>McLean B7-1 Leggett,,,40,42,7388713,,
,01/29/2023,11:45 AM,1:00 PM,>Girls>Girls 7th Grade Division 1>CYA G7-1  Walker,Dorothy Hamm (Woodlawn),Game,>Girls>Girls 7th Grade Division 1>Arlington G7-1 Kaufman,use door 11 located back of school,,45,44,7389688,,
,01/29/2023,12:00 PM,1:15 PM,>Boys>Boys 8th Grade Division 2 >FPYC B8-2 Davis,Annandale HS-#1,Game,>Boys>Boys 8th Grade Division 2 >Springfield B8-2 Morrison,,,46,40,7388486,,
,01/29/2023,12:00 PM,1:15 PM,>Boys>Boys 7th Grade Division 3>Fort Hunt B7-3 Loving,Lewis HS-Main (was lee),Game,>Boys>Boys 7th Grade Division 3>CYA B7-3 Hackney,,,61,38,7389072,,
,01/29/2023,12:00 PM,1:15 PM,>Boys>Boys 7th Grade Division 3>Great Falls B7-3 Conver,Annandale HS-#2,Game,>Boys>Boys 7th Grade Division 3>Annandale B7-3 Gregory,,,39,42,7389074,,
,01/29/2023,12:00 PM,1:15 PM,>Boys>Boys 6th Grade Division 2>Lee District B6-2 Diffenbach,Lee HS-Aux,Game,>Boys>Boys 6th Grade Division 2>South County B6-2 Coleman,,,42,45,7390565,,
,01/29/2023,12:00 PM,1:15 PM,>Boys>Boys 8th Grade Division 3>Gainesville B8-3 Brown,Edison HS - Main,Game,>Boys>Boys 8th Grade Division 3>Great Falls B8-* Karaki,Gainsville 14th game ,,39,33,7444164,,
,01/29/2023,12:00 PM,1:15 PM,>Boys>Boys 8th Grade Division 2 >Falls Church B8-2 Greiner,Mary Ellen Henderson MS,Game,>Boys>Boys 8th Grade Division 2 >CYA B8-2 Weinstein,,,53,50,7388491,,
,01/29/2023,12:00 PM,1:15 PM,>Girls>Girls 8th Grade Division 2>Mt. Vernon G8-2 Gorman,Edison HS - Aux,Game,>Girls>Girls 8th Grade Division 2>Burke G8-2 Zahui,,,38,18,7387776,,
,01/29/2023,12:00 PM,1:15 PM,>Boys>Boys 6th Grade Division 3>Fort Belvoir B6-3 Serm,Bryant Center,Game,>Boys>Boys 6th Grade Division 3>Gum Springs B6-3 Cordisco,game swap due to Herndon drop,,30,36,7390191,, cc entered  
,01/29/2023,1:00 PM,2:15 PM,>Girls>Girls 5th grade Division 1>Vienna G5-1 Korman,Jackson MS-Front gym,Game,>Girls>Girls 5th grade Division 1>Fort Hunt G5-1Mathes,,,33,30,7431164,,
,01/29/2023,1:00 PM,2:15 PM,>Girls>Girls 7th Grade Division 1>Vienna G7-1 Yoder,Hayfield HS-#1,Game,>Girls>Girls 7th Grade Division 1>Great Falls G7-1 Wilson,,,26,33,7389685,,
,01/29/2023,1:00 PM,2:15 PM,>Boys>Boys 7th Grade Division 2>Turnpike B7-2 Taylor,Hayfield HS-#2,Game,>Boys>Boys 7th Grade Division 2>Great Falls B7-2 Klein,,,26,46,7389901,,
,01/29/2023,1:00 PM,2:15 PM,>Boys>Boys 7th Grade Division 1>Reston  B7-1 Douad,Dorothy Hamm (Woodlawn),Game,>Boys>Boys 7th Grade Division 1>Arlington B7-1 Lowen,use door 11 located back of school,,52,51,7388718,,
,01/29/2023,1:15 PM,2:30 PM,>Boys>Boys 8th Grade Division 1>BRYC B8-1 Lee,Annandale HS-#1,Game,>Boys>Boys 8th Grade Division 1>CYA B8-1 Rosenblatt,,,45,47,7387207,,
,01/29/2023,1:15 PM,2:30 PM,>Boys>Boys 7th Grade Division 1>McLean B7-1 Leggett,Lewis HS-Main (was lee),Game,>Boys>Boys 7th Grade Division 1>South County B7-1 Brown,,,51,38,7388717,,
,01/29/2023,1:15 PM,2:30 PM,>Girls>Girls 6th Grade Division 2>Gainesville G6-2 Hiltner,Jackson MS rear gym,Game,>Girls>Girls 6th Grade Division 2>Turnpike G6-2 Conklin,lost Westfield ,,17,2,7390106,,
,01/29/2023,1:15 PM,2:30 PM,>Girls>Girls 5th grade Division 2>Lee-Mt.Vernon G5-2  Allen,Bryant Center,Game,>Girls>Girls 5th grade Division 2>Annandale G5-2 Anderson,no zone,,37,23,7430959,,
,01/29/2023,1:15 PM,2:30 PM,>Boys>Boys 5th grade Division 2>Manassas Park B5-2 Toth,Edison HS - Aux,Game,>Boys>Boys 5th grade Division 2>Fort Hunt B5-2 Blanton,,,41,61,7431292,,
,01/29/2023,1:15 PM,2:30 PM,>Boys>Boys 6th Grade Division 2>McLean B6-2 Klett,Mary Ellen Henderson MS,Game,>Boys>Boys 6th Grade Division 2>Falls Church B6-2 Greiner,,,27,39,7390522,,
