Club ID,Date,Start,Finish,Team,Facility,Type,Opponent,Note,N/A,For,Against,DB ID,Ofcl,Write Up
,01/30/2022,1:15 PM,2:30 PM,>Boys>Boys 7th Grade Division 1>Great Falls B7-1 Goldburg,Edison HS - Main,Game,>Boys>Boys 7th Grade Division 1>CYA B7-1 Rosenblatt,,,40,41,7021692,,
,01/30/2022,1:15 PM,2:30 PM,>Boys>Boys 7th Grade Division 1>Arlington B7-1 McLean,South County MS - Main,Game,>Boys>Boys 7th Grade Division 1>Lee District CC B7-1 Love,,,34,38,7022213,,
,01/30/2022,1:15 PM,2:30 PM,>Boys>Boys 7th Grade Division 2>Reston B7-2 Love,South Lakes HS left,Game,>Boys>Boys 7th Grade Division 2>McLean B7-2 Ball,,,55,58,7022217,,
,01/30/2022,1:15 PM,2:30 PM,>Girls>Girls 7th Grade Division 1>Lee District G7-1  Tickner,Edison HS - Aux,Game,>Girls>Girls 7th Grade Division 1>CYA G7-1 Dowling,Lost Hayfield ,,28,27,7026696,, What a great game.  CYA came alive in the 4th quarter.  Either team could have won this one.  Thanks to CYA for such a fun game. 
,01/30/2022,1:15 PM,2:30 PM,>Boys>Boys 7th Grade Division 2>Springfield B7-2 Morrison,Annandale HS-#2,Game,>Boys>Boys 7th Grade Division 2>Lee-Mt. Vernon B7-2 Henderson,,,40,15,7022212,,
,01/30/2022,1:15 PM,2:30 PM,>Girls>Girls 6th Grade Division 1>McLean G6-1 Mcnicoll,Jackson MS rear gym,Game,>Girls>Girls 6th Grade Division 1>Great Falls G6-1 Wilson,Lost Hayfield ,,21,19,7026773,,
,01/30/2022,1:15 PM,2:30 PM,>Boys>Boys 8th Grade Division 2 >Vienna B8-2 Choi,South Lakes HS Right,Game,>Boys>Boys 8th Grade Division 2 >Reston B8-2 Lansdowne,,,45,55,7021558,,
,01/30/2022,1:30 PM,2:45 PM,>Boys>Boys 7th Grade Division 2>BRYC B7-2 Sharma,Mary Ellen Henderson MS,Game,>Boys>Boys 7th Grade Division 2>Falls Church B7-2 Greiner,,,39,32,7022218,,
7025505,01/30/2022,2:15 PM,3:30 PM,>Boys>Boys 5th grade Division 2>Burke B5-2 Howard,Jackson MS-Front gym,Game,>Boys>Boys 5th grade Division 2>FPYC B5-2 Ragan,,,23,36,7026518,,
,01/30/2022,2:15 PM,3:30 PM,>Boys>Boys 8th Grade Division 2 >Fort Hunt B8-2 Forti,West Springfield-Main,Game,>Boys>Boys 8th Grade Division 2 >Burke B8-2 Mitchell,,,51,18,7021556,,
,01/30/2022,2:15 PM,3:30 PM,>Boys>Boys 6th Grade Division 2>Vienna B6-2 Leone,West Springfield-#2,Game,>Boys>Boys 6th Grade Division 2>Lee-Mt. Vernon B6-2 Beisner,,,35,21,7024013,,
,01/30/2022,2:30 PM,3:45 PM,>Girls>Girls 6th Grade Division 2>FPYC G6-2 Varner,Jackson MS rear gym,Game,>Girls>Girls 6th Grade Division 2>McLean G6-2 Gupta,,,37,4,7026808,,
,01/30/2022,2:30 PM,3:45 PM,>Boys>Boys 8th Grade Division 1>BRYC B8-1 Gonzalez,Annandale HS-#1,Game,>Boys>Boys 8th Grade Division 1>Great Falls B8-1 Brown,,,58,57,7021477,,
,01/30/2022,2:30 PM,3:45 PM,>Boys>Boys 7th Grade Division 2>SYA B7-2 Livingston,South County MS - Main,Game,>Boys>Boys 7th Grade Division 2>Herndon B7-2 Mendelsohn,,,60,47,7022214,,
,01/30/2022,2:30 PM,3:45 PM,>Girls>Girls 7th Grade Division 1>Lee-Mt.Vernon G7-1 Breland,Edison HS - Aux,Game,>Girls>Girls 7th Grade Division 1>Arlington G7-1 Lomas,Lost Hayfield ,,35,37,7026697,," Another great, hard-fought, intense, and tight battle by two great groups of kids. "
,01/30/2022,2:30 PM,3:45 PM,>Boys>Boys 6th Grade Division 2>Great Falls B6-2 Conver,South Lakes HS left,Game,>Boys>Boys 6th Grade Division 2>Reston  B6-2 Schlesinger,,,21,29,7024010,,
,01/30/2022,2:30 PM,3:45 PM,>Boys>Boys 8th Grade Division 3>Turnpike B8-3 Ours,Annandale HS-#2,Game,>Boys>Boys 8th Grade Division 3>Mt. Vernon B8-2 Woodhall,,,56,46,7021900,,
,01/30/2022,2:30 PM,3:45 PM,>Boys>Boys 7th Grade Division 1>Reston B7-1 Byrnes,South Lakes HS Right,Game,>Boys>Boys 7th Grade Division 1>SYA  B7-1 Pilon,,,51,17,7021693,,
,01/30/2022,2:30 PM,3:45 PM,>Boys>Boys 7th Grade Division 2>Fort Hunt B7-2 Zippel,Edison HS - Main,Game,>Boys>Boys 7th Grade Division 2>Burke B7-1 DiSilvestro,,,42,38,7021694,,
,01/30/2022,2:45 PM,4:00 PM,>Boys>Boys 6th Grade Division 2>Falls Church B6-2 Papadopou,Mary Ellen Henderson MS,Game,>Boys>Boys 6th Grade Division 2>CYA B6-2 Hackney,,,52,26,7024014,,
,01/30/2022,3:30 PM,4:45 PM,>Boys>Boys 8th Grade Division 2 >BRYC B8- Shin,West Springfield-Main,Game,>Boys>Boys 8th Grade Division 2 >SYA B8-2 Hill,,,58,52,7070962,,
7025507,01/30/2022,3:30 PM,4:45 PM,>Boys>Boys 5th grade Division 1>BRYC B5- Mitchell,Jackson MS-Front gym,Game,>Boys>Boys 5th grade Division 1>Fort Hunt B5-1 Casey,,,38,35,7026511,,
,01/30/2022,3:30 PM,4:45 PM,>Girls>Girls 5th grade Division 1>Burke G5-1 Warren,West Springfield-#2,Game,>Girls>Girls 5th grade Division 1>Vienna G5-1 Brooks,,,23,15,7024189,,
,01/30/2022,3:45 PM,5:00 PM,>Girls>Girls 8th Grade Division 1>Fort Hunt G8-1 Loving,Edison HS - Main,Game,>Girls>Girls 8th Grade Division 1>CYA G8-1 Brault,,,54,22,7023090,,
,01/30/2022,3:45 PM,5:00 PM,>Boys>Boys 8th Grade Division 1>Vienna B8-1 Marsden,Annandale HS-#1,Game,>Boys>Boys 8th Grade Division 1>Lee District B8-1 Diffenbach,,,,,7021481,,
,01/30/2022,3:45 PM,5:00 PM,>Boys>Boys 7th Grade Division 2>Vienna B7-2 Desenti,South County MS - Main,Game,>Boys>Boys 7th Grade Division 2>FPYC B7-2 Davis,,,46,55,7022215,,
,01/30/2022,3:45 PM,5:00 PM,>Boys>Boys 6th Grade Division 1>McLean B6- Borelli,Edison HS - Aux,Game,>Boys>Boys 6th Grade Division 1>Fort Hunt B6-1 Estenson,fr 1-9,,35,33,7024036,,
,01/30/2022,3:45 PM,5:00 PM,>Boys>Boys 6th Grade Division 1>Reston  B6-1 Douad,South Lakes HS left,Game,>Boys>Boys 6th Grade Division 1>Vienna B6-1 Epps,Lost Hayfield ,,35,25,7023813,,
7025506,01/30/2022,3:45 PM,5:00 PM,>Boys>Boys 5th grade Division 2>Turpike B5-2 Ours,Annandale HS-#2,Game,>Boys>Boys 5th grade Division 2>Gum Springs B5-2 Cordisco,,,25,26,7026589,,
,01/30/2022,3:45 PM,5:00 PM,>Boys>Boys 8th Grade Division 3>Herndon B8-3 Hargadon,South Lakes HS Right,Game,>Boys>Boys 8th Grade Division 3>SYA B8-2 Vickers,Lost Westfields 1-30,,46,58,7021899,,
,01/30/2022,3:45 PM,5:00 PM,>Girls>Girls 6th Grade Division 2>Burke G6-2 Igl,Jackson MS rear gym,Game,>Girls>Girls 6th Grade Division 2>SYA G6-2 Smith,,,16,28,7026807,,
7025508,01/30/2022,4:00 PM,5:15 PM,>Boys>Boys 5th grade Division 2>Falls Church B5-2 Greiner,Mary Ellen Henderson MS,Game,>Boys>Boys 5th grade Division 2>Vienna B5-2 Davis,,,26,31,7026533,,
,01/30/2022,4:15 PM,5:30 PM,>Boys>Boys 7th Grade Division 1>McLean B7-1 Concepcion,McLean HS-Main,Game,>Boys>Boys 7th Grade Division 1>Vienna B7-1 Stolburg,,,41,50,7021695,,
,01/30/2022,4:15 PM,5:30 PM,>Boys>Boys 6th Grade Division 1>McLean B6-1 Leggett,McLean HS-Aux,Game,>Boys>Boys 6th Grade Division 1>Arlington B6-1 Jones,,,52,44,7023815,,
,01/30/2022,4:45 PM,6:00 PM,>Girls>Girls 7th Grade Division 1>McLean G7- Kim,West Springfield-#2,Game,>Girls>Girls 7th Grade Division 1>SYA G7-1 Andersen,Lost Hayfield ,,26,21,7026736,,
,01/30/2022,4:45 PM,6:00 PM,>Girls>Girls 8th Grade Division 2>Great Falls G8- Exley,West Springfield-Main,Game,>Girls>Girls 8th Grade Division 2>Turnpike G8-2 Zucker,,,24,32,7023092,,
,01/30/2022,4:45 PM,6:00 PM,>Girls>Girls 5th grade Division 1>CYA G5-1 Nichols,Jackson MS-Front gym,Game,>Girls>Girls 5th grade Division 1>Mt. Vernon G5-1 Duckett,,,23,15,7024190,,
,01/30/2022,5:00 PM,6:15 PM,>Boys>Boys 7th Grade Division 2>Turnpike B7-2 Syron,South County MS - Main,Game,>Boys>Boys 7th Grade Division 2>Gum Springs B7-2 Sanders,,,,,7022216,,
,01/30/2022,5:00 PM,6:15 PM,>Girls>Girls 8th Grade Division 1>Mt. Vernon G8-1 Marshall,Edison HS - Main,Game,>Girls>Girls 8th Grade Division 1>Vienna G8-1 Trotter,,,32,30,7023091,,
,01/30/2022,5:00 PM,6:15 PM,>Girls>Girls 6th Grade Division 1>Fort Hunt G6-1 Langone,Edison HS - Aux,Game,>Girls>Girls 6th Grade Division 1>Arlington G6-1 Kaufman,,,27,19,7026772,,
,01/30/2022,5:00 PM,6:15 PM,>Boys>Boys 8th Grade Division 3>Great Falls B8-3 Britt,Annandale HS-#1,Game,>Boys>Boys 8th Grade Division 3>Annandale B8-3 Juan,Lost Westfields 1-30,,31,33,7021898,,
,01/30/2022,5:00 PM,6:15 PM,>Boys>Boys 5th grade Division 1>Reston B5-1 Laureano,South Lakes HS left,Game,>Boys>Boys 5th grade Division 1>Vienna B5-1 Locey,Lost Westfields 1-30,,26,25,7024104,,
,01/30/2022,5:00 PM,6:15 PM,>Girls>Girls 7th Grade Division 1>McLean G7-1 Norton,Annandale HS-#2,Game,>Girls>Girls 7th Grade Division 1>Vienna G7-1 Yoder,Lost Hayfield ,,44,27,7026695,,
7025504,01/30/2022,5:00 PM,6:15 PM,>Boys>Boys 5th grade Division 2>South County 5-2 Arora,Jackson MS rear gym,Game,>Boys>Boys 5th grade Division 2>Lee District B5-2 Diffenbach,,,34,18,7026583,,
,01/30/2022,5:00 PM,6:15 PM,>Girls>Girls 7th Grade Division 2>Reston G7-2 Eckhardt,South Lakes HS Right,Game,>Girls>Girls 7th Grade Division 2>Springfield G7-2 Allen,Lost Hayfield ,,15,21,7026735,,
,01/30/2022,5:30 PM,6:45 PM,>Girls>Girls 5th grade Division 1>Fort Hunt G5-1 Harris,McLean HS-Aux,Game,>Girls>Girls 5th grade Division 1>McLean G5-1 Hazzan,,,28,26,7024192,,
,01/30/2022,5:30 PM,6:45 PM,>Girls>Girls 8th Grade Division 1>McLean G8-1 Megas,McLean HS-Main,Game,>Girls>Girls 8th Grade Division 1>Arlington G8-1 Eisenberg,,,34,21,7023093,,
,01/30/2022,6:00 PM,7:15 PM,>Boys>Boys 6th Grade Division 2>Fort Belvoir B6-2 Sherm,Jackson MS-Front gym,Game,>Boys>Boys 6th Grade Division 2>CYA B6- Goodman,Lost Hayfield ,,,,7024016,,
,01/30/2022,6:00 PM,7:15 PM,>Boys>Boys 8th Grade Division 3>Springfield B8-  Alvarez,West Springfield-Main,Game,>Boys>Boys 8th Grade Division 3>Reston B8-3 Legler,Lost Westfields 1-30,,,,7021897,,
7023143,01/30/2022,6:00 PM,7:15 PM,>Girls>Girls 8th Grade Division 2>McLean G8-2 Hueber,West Springfield-#2,Game,>Girls>Girls 8th Grade Division 2>SYA G8-2 Langford,gym issues ,,15,27,7024365,,
,01/30/2022,6:15 PM,7:30 PM,>Boys>Boys 6th Grade Division 2>Fort Hunt B6-2 Loving,Edison HS - Aux,Game,>Boys>Boys 6th Grade Division 2>Turnpike B6-2 Taylor,,,18,37,7024011,,
,01/30/2022,6:15 PM,7:30 PM,>Boys>Boys 5th grade Division 1>McLean B5-1 Tallent,Jackson MS rear gym,Game,>Boys>Boys 5th grade Division 1>Arlington B5-1 Sadaka,Lost Westfields 1-30,,42,37,7024106,,
,01/30/2022,6:45 PM,8:00 PM,>Boys>Boys 8th Grade Division 1>Springfield B8-1 Alvarez,McLean HS-Main,Game,>Boys>Boys 8th Grade Division 1>McLean B8-1 Jackson,,,,,7021479,,
7025502,01/30/2022,6:45 PM,8:00 PM,>Boys>Boys 5th grade Division 2>McLean B5-2 Stephenson,McLean HS-Aux,Game,>Boys>Boys 5th grade Division 2>Great Falls B5-2 Wilson,,,20,28,7026577,,
,01/30/2022,7:15 PM,8:30 PM,>Girls>Girls 6th Grade Division 1>CYA G6-1  Walker,West Springfield-#2,Game,>Girls>Girls 6th Grade Division 1>Burke G6-1 Jones,Lost Hayfield Lost Westfields 1-30,,20,13,7026774,,
,01/30/2022,7:15 PM,8:30 PM,>Boys>Boys 8th Grade Division 3>CYA B8-3 Carr,West Springfield-Main,Game,>Boys>Boys 8th Grade Division 3>Burke B8- 3 Buttrey,Lost Westfields 1-30,,35,30,7021896,,
,01/31/2022,6:30 PM,7:45 PM,>Girls>Girls 7th Grade Division 1>CYA G7-1 Dowling,Jackson MS-Front gym,Game,>Girls>Girls 7th Grade Division 1>SYA G7-1 Andersen,,,50,28,7026682,,
,01/31/2022,6:45 PM,8:00 PM,>Girls>Girls 7th Grade Division 1>Fort Hunt G7-1 Garey,Bryant Center,Game,>Girls>Girls 7th Grade Division 1>McLean G7-1 Norton,,,29,28,7026683,,
7025486,01/31/2022,7:00 PM,8:15 PM,>Boys>Boys 5th grade Division 2>Great Falls B5-2 Wilson,Jackson MS rear gym,Game,>Boys>Boys 5th grade Division 2>Falls Church B5-2 Greiner,fr 12-18 ,,,,7026550,,
,01/31/2022,7:45 PM,9:00 PM,>Girls>Girls 7th Grade Division 1>Arlington G7-1 Lomas,Jackson MS-Front gym,Game,>Girls>Girls 7th Grade Division 1>Vienna G7-1 Yoder,,,54,13,7026684,, Both groups of girls played hard throughout. Nice job by the referees. 
,01/31/2022,8:00 PM,9:15 PM,>Girls>Girls 7th Grade Division 1>Great Falls G7-1 Rolph,Bryant Center,Game,>Girls>Girls 7th Grade Division 1>Lee-Mt.Vernon G7-1 Breland,,,8,59,7026685,,
,01/31/2022,8:15 PM,9:30 PM,>Boys>Boys 7th Grade Division 1>CYA B7-1 Rosenblatt,Jackson MS rear gym,Game,>Boys>Boys 7th Grade Division 1>Lee District CC B7-1 Love,,,33,41,7021689,,
,02/01/2022,6:15 PM,7:30 PM,>Boys>Boys 8th Grade Division 3>Falls Church B8-  Kusic,Jackson MS-Front gym,Game,>Boys>Boys 8th Grade Division 3>Reston B8-3 Legler,,,,,7021884,,
,02/01/2022,6:15 PM,7:30 PM,>Boys>Boys 5th grade Division 1>Fort Hunt B5-1 Casey,Jackson MS rear gym,Game,>Boys>Boys 5th grade Division 1>CYA B5-1 Lee,,,,,7024103,,
,02/01/2022,6:45 PM,8:00 PM,>Boys>Boys 8th Grade Division 3>Annandale B8-3 Juan,Bryant Center,Game,>Boys>Boys 8th Grade Division 3>Mt. Vernon B8-2 Woodhall,,,,,7021881,,
,02/01/2022,7:30 PM,8:45 PM,>Boys>Boys 8th Grade Division 3>Springfield B8-  Alvarez,Jackson MS-Front gym,Game,>Boys>Boys 8th Grade Division 3>Turnpike B8-3 Ours,,,,,7021883,,
,02/01/2022,7:30 PM,8:45 PM,>Boys>Boys 8th Grade Division 3>CYA B8-3 Carr,Jackson MS rear gym,Game,>Boys>Boys 8th Grade Division 3>Herndon B8-3 Hargadon,,,,,7021885,,
,02/01/2022,8:00 PM,9:15 PM,>Boys>Boys 8th Grade Division 3>Burke B8- 3 Buttrey,Bryant Center,Game,>Boys>Boys 8th Grade Division 3>Lee-Mt. Vernon B8-3 Stewart,,,,,7021882,,
,02/01/2022,8:45 PM,10:00 PM,>Girls>Girls 8th Grade Division 1>SYA G8-1 Moore,Jackson MS-Front gym,Game,>Girls>Girls 8th Grade Division 1>McLean G8-1 Megas,,,,,7023077,,
,02/01/2022,8:45 PM,10:00 PM,>Boys>Boys 7th Grade Division 1>BRYC B7-1 Lee,Jackson MS rear gym,Game,>Boys>Boys 7th Grade Division 1>South County B7-1 Miller,Lost Jackson 1-24,,,,7021677,,
,02/02/2022,6:15 PM,7:30 PM,>Boys>Boys 6th Grade Division 2>FPYC B6-2 Nickle,Jackson MS-Front gym,Game,>Boys>Boys 6th Grade Division 2>Fort Hunt B6-2 Loving,from 12-19,,,,7023971,,
,02/02/2022,6:45 PM,8:00 PM,>Boys>Boys 5th grade Division 1>Lee-Mt. Vernon B5- Davis,Bryant Center,Game,>Boys>Boys 5th grade Division 1>Great Falls B5-1 Clarke,from 1/29,,,,7053309,,
,02/02/2022,7:00 PM,8:15 PM,>Girls>Girls 8th Grade Division 2>Burke G8-2 Hill,Jackson MS rear gym,Game,>Girls>Girls 8th Grade Division 2>Great Falls G8- Exley,*,,,,7053303,,
,02/02/2022,7:30 PM,8:45 PM,>Boys>Boys 7th Grade Division 2>Vienna B7-2 Desenti,Jackson MS-Front gym,Game,>Boys>Boys 7th Grade Division 2>McLean B7-2 Ball,,,,,7022189,,
,02/02/2022,8:00 PM,9:15 PM,>Boys>Boys 8th Grade Division 1>Burke B8-1 Concepcion,Bryant Center,Game,>Boys>Boys 8th Grade Division 1>Springfield B8-1 Alvarez,from 1/29,,,,7021503,,
,02/02/2022,8:15 PM,9:30 PM,>Girls>Girls 7th Grade Division 1>McLean G7-1 Norton,Jackson MS rear gym,Game,>Girls>Girls 7th Grade Division 1>Lee-Mt.Vernon G7-1 Breland,fr 1-9,,,,7026706,,
,02/02/2022,8:45 PM,10:00 PM,>Boys>Boys 8th Grade Division 3>Lee-Mt. Vernon B8-3 Stewart,Jackson MS-Front gym,Game,>Boys>Boys 8th Grade Division 3>Annandale B8-3 Juan,from 1/29,,,,7021886,,
,02/03/2022,6:15 PM,7:30 PM,>Boys>Boys 7th Grade Division 2>Turnpike B7-2 Syron,Jackson MS-Front gym,Game,>Boys>Boys 7th Grade Division 2>Reston B7-2 Love,,,,,7022187,,
,02/03/2022,6:45 PM,8:00 PM,>Boys>Boys 6th Grade Division 1>McLean B6- Borelli,Bryant Center,Game,>Boys>Boys 6th Grade Division 1>Burke B6-1 Raybon,from 1/29,,,,7023984,,
,02/03/2022,7:00 PM,8:15 PM,>Boys>Boys 8th Grade Division 2 >BRYC B8- Shin,Jackson MS rear gym,Game,>Boys>Boys 8th Grade Division 2 >Fort Belvoir B8-2 Taylor,fr 1-9,,,,7021492,,
,02/03/2022,7:30 PM,8:45 PM,>Boys>Boys 7th Grade Division 2>SYA B7-2 Livingston,Jackson MS-Front gym,Game,>Boys>Boys 7th Grade Division 2>Springfield B7-2 Morrison,,,,,7022185,,
,02/03/2022,8:00 PM,9:15 PM,>Girls>Girls 8th Grade Division 1>Fort Hunt G8-1 Loving,Bryant Center,Game,>Girls>Girls 8th Grade Division 1>Mt. Vernon G8-1 Marshall,from 1/29,,,,7023075,,
7023159,02/03/2022,8:15 PM,9:30 PM,>Girls>Girls 8th Grade Division 2>SYA G8-2 Langford,Jackson MS rear gym,Game,>Girls>Girls 8th Grade Division 2>Reston G8-2 Zeberlein,fr 1-8,,,,7024378,,
,02/03/2022,8:45 PM,10:00 PM,>Boys>Boys 7th Grade Division 1>Great Falls B7-1 Goldburg,Jackson MS-Front gym,Game,>Boys>Boys 7th Grade Division 1>Reston B7-1 Byrnes,from 1-15,,,,7021669,,
,02/05/2022,9:00 AM,10:15 AM,>Boys>Boys 5th grade Division 1>Burke B5-1 Raybon,Dorothy Hamm (Woodlawn),Game,>Boys>Boys 5th grade Division 1>Arlington B5-1 Sadaka,,,,,7024118,,
,02/05/2022,9:00 AM,10:15 AM,>Girls>Girls 5th grade Division 1>Burke G5-1 Warren,Jackson MS-Front gym,Game,>Girls>Girls 5th grade Division 1>Fort Hunt G5-1 Harris,,,,,7024205,,
,02/05/2022,9:00 AM,10:15 AM,>Girls>Girls 7th Grade Division 1>Lee-Mt.Vernon G7-1 Breland,Bryant Center,Game,>Girls>Girls 7th Grade Division 1>McLean G7- Kim,,,,,7026725,,
7025534,02/05/2022,9:00 AM,10:15 AM,>Boys>Boys 5th grade Division 1>BRYC B5- Mitchell,Liberty MS-#1,Game,>Boys>Boys 5th grade Division 1>Reston B5-1 Laureano,lost Gum Springs,,,,7026512,,
,02/05/2022,9:00 AM,10:15 AM,>Boys>Boys 5th grade Division 1>Great Falls B5-1 Clarke,Jackson MS rear gym,Game,>Boys>Boys 5th grade Division 1>Fort Hunt B5-1 Casey,from 1-16,,,,7024096,,
,02/05/2022,10:15 AM,11:30 AM,>Girls>Girls 5th grade Division 1>Vienna G5-1 Korman,Jackson MS-Front gym,Game,>Girls>Girls 5th grade Division 1>McLean G5-1 Hazzan,,,,,7024206,,
,02/05/2022,10:15 AM,11:30 AM,>Girls>Girls 5th grade Division 1>Arlington G5-1 Sedor,Dorothy Hamm (Woodlawn),Game,>Girls>Girls 5th grade Division 1>Great Falls G5-1 Lockheed,,,,,7024207,,
,02/05/2022,10:15 AM,11:30 AM,>Girls>Girls 7th Grade Division 2>Burke G7-2 Edwards,Bryant Center,Game,>Girls>Girls 7th Grade Division 2>Springfield G7-2 Allen,,,,,7026726,,
,02/05/2022,10:15 AM,11:30 AM,>Boys>Boys 5th grade Division 1>CYA B5-1 Lee,Liberty MS-#1,Game,>Boys>Boys 5th grade Division 1>Vienna B5-1 Locey,,,,,7024120,,
,02/05/2022,10:30 AM,11:45 AM,>Girls>Girls 6th Grade Division 1>Burke G6-1 Jones,Jackson MS rear gym,Game,>Girls>Girls 6th Grade Division 1>McLean G6-1 Mcnicoll,,,,,7026775,,
7025530,02/05/2022,11:30 AM,12:45 PM,>Boys>Boys 5th grade Division 2>McLean B5-2 Stephenson,Liberty MS-#1,Game,>Boys>Boys 5th grade Division 2>FPYC B5-2 Ragan,,,,,7026578,,
,02/05/2022,11:30 AM,12:45 PM,>Girls>Girls 6th Grade Division 1>Arlington G6-1 Kaufman,Dorothy Hamm (Woodlawn),Game,>Girls>Girls 6th Grade Division 1>CYA G6-1  Walker,,,,,7026777,,
,02/05/2022,11:30 AM,12:45 PM,>Girls>Girls 6th Grade Division 2>SYA G6-2 Smith,Jackson MS-Front gym,Game,>Girls>Girls 6th Grade Division 2>FPYC G6-2 Varner,,,,,7026816,,
,02/05/2022,11:30 AM,12:45 PM,>Girls>Girls 7th Grade Division 1>Great Falls G7-1 Rolph,Bryant Center,Game,>Girls>Girls 7th Grade Division 1>SYA G7-1 Andersen,,,,,7026712,,
,02/05/2022,11:45 AM,1:00 PM,>Girls>Girls 6th Grade Division 1>Great Falls G6-1 Wilson,Jackson MS rear gym,Game,>Girls>Girls 6th Grade Division 1>Fort Hunt G6-1 Langone,,,,,7026776,,
,02/05/2022,12:45 PM,2:00 PM,>Girls>Girls 5th grade Division 1>Vienna G5-1 Brooks,Jackson MS-Front gym,Game,>Girls>Girls 5th grade Division 1>Mt. Vernon G5-1 Duckett,,,,,7024208,,
7025532,02/05/2022,12:45 PM,2:00 PM,>Boys>Boys 5th grade Division 2>Burke B5-2 Howard,Liberty MS-#1,Game,>Boys>Boys 5th grade Division 2>Vienna B5-2 Davis,,,,,7026519,,
,02/05/2022,12:45 PM,2:00 PM,>Girls>Girls 7th Grade Division 1>Fort Hunt G7-1 Garey,Bryant Center,Game,>Girls>Girls 7th Grade Division 1>Vienna G7-1 Yoder,,,,,7026711,,
,02/05/2022,12:45 PM,2:00 PM,>Girls>Girls 7th Grade Division 1>CYA G7-1 Dowling,Dorothy Hamm (Woodlawn),Game,>Girls>Girls 7th Grade Division 1>Arlington G7-1 Lomas,,,,,7026709,,
,02/05/2022,1:00 PM,2:15 PM,>Girls>Girls 6th Grade Division 2>BRYC G6-2 Shin,Jackson MS rear gym,Game,>Girls>Girls 6th Grade Division 2>Burke G6-2 Igl,,,,,7026815,,
,02/05/2022,2:00 PM,3:15 PM,>Boys>Boys 6th Grade Division 1>Reston  B6-1 Douad,Jackson MS-Front gym,Game,>Boys>Boys 6th Grade Division 1>Fort Hunt B6-1 Estenson,,,,,7023833,,
,02/05/2022,2:00 PM,3:15 PM,>Boys>Boys 8th Grade Division 3>Turnpike B8-3 Ours,Bryant Center,Game,>Boys>Boys 8th Grade Division 3>SYA B8-2 Vickers,,,,,7021879,,
,02/05/2022,2:00 PM,3:15 PM,>Boys>Boys 6th Grade Division 2>Herndon B6-2 Mathews,Liberty MS-#1,Game,>Boys>Boys 6th Grade Division 2>South County B6-2 Brown,from 1-16,,,,7023998,,
,02/05/2022,2:15 PM,3:30 PM,>Boys>Boys 8th Grade Division 1>Vienna B8-1 Marsden,Annandale HS-#1,Game,>Boys>Boys 8th Grade Division 1>BRYC B8-1 Gonzalez,,,,,7021507,,
,02/05/2022,2:15 PM,3:30 PM,>Boys>Boys 7th Grade Division 2>Falls Church B7-2 Greiner,Annandale HS-#2,Game,>Boys>Boys 7th Grade Division 2>FPYC B7-2 Davis,,,,,7022186,,
,02/05/2022,2:15 PM,3:30 PM,>Boys>Boys 5th grade Division 2>Great Falls B5-2 Wilson,Jackson MS rear gym,Game,>Boys>Boys 5th grade Division 2>SYA B5- Chase,,,,,7024121,,
,02/05/2022,3:00 PM,10:00 PM,TBD,Madison HS-Main,no use,,no use ,,,,7003520,,
,02/05/2022,3:15 PM,4:30 PM,>Boys>Boys 7th Grade Division 1>McLean B7-1 Concepcion,Mount Vernon HS #1,Game,>Boys>Boys 7th Grade Division 1>Lee-Mt. Vernon B7-1 Bosley,,,,,7021715,,
7023157,02/05/2022,3:15 PM,4:30 PM,>Girls>Girls 8th Grade Division 2>Turnpike G8-2 Zucker,Jefferson HS-#1,Game,>Girls>Girls 8th Grade Division 2>Reston G8-2 Zeberlein,,,,,7024383,,
,02/05/2022,3:15 PM,4:30 PM,>Boys>Boys 6th Grade Division 1>Vienna B6-1 Epps,Liberty MS-#1,Game,>Boys>Boys 6th Grade Division 1>Burke B6-1 Raybon,,,,,7023832,,
,02/05/2022,3:15 PM,4:30 PM,>Boys>Boys 6th Grade Division 1>Arlington B6-1 Jones,Jackson MS-Front gym,Game,>Boys>Boys 6th Grade Division 1>McLean B6- Borelli,,,,,7024029,,
,02/05/2022,3:15 PM,4:30 PM,>Boys>Boys 7th Grade Division 2>Lee-Mt. Vernon B7-2 Henderson,Bryant Center,Game,>Boys>Boys 7th Grade Division 2>Burke B7-1 DiSilvestro,Added game ,,,,7021716,,
,02/05/2022,3:30 PM,4:45 PM,>Boys>Boys 8th Grade Division 1>Herndon B8-1 Jones,Annandale HS-#1,Game,>Boys>Boys 8th Grade Division 1>Great Falls B8-1 Brown,,,,,7021506,,
,02/05/2022,3:30 PM,4:45 PM,>Boys>Boys 6th Grade Division 2>Falls Church B6-2 Papadopou,Annandale HS-#2,Game,>Boys>Boys 6th Grade Division 2>Fort Hunt B6-2 Loving,,,,,7023990,,
,02/05/2022,3:30 PM,4:45 PM,>Boys>Boys 6th Grade Division 2>Vienna B6-2 Leone,Jackson MS rear gym,Game,>Boys>Boys 6th Grade Division 2>SYA B6- Sorg,,,,,7023782,,
7023158,02/05/2022,3:45 PM,5:00 PM,>Girls>Girls 8th Grade Division 2>Vienna G8-2 Amouri,Jefferson HS-#2,Game,>Girls>Girls 8th Grade Division 2>McLean G8-2 Hueber,,,,,7024389,,
