CsvRow(db_id=7387165, date='2022-11-28', real_date=datetime.datetime(2022, 11, 28, 0, 0), team='>Boys>Boys 8th Grade Division 1>Lee Mt. Vernon B8-1 Bosley', opponent='>Boys>Boys 8th Grade Division 1>McLean B8-1 Harley', points=39, against=78, error=False)
CsvRow(db_id=7388703, date='2023-01-21', real_date=datetime.datetime(2023, 1, 21, 0, 0), team='>Boys>Boys 7th Grade Division 1>Reston  B7-1 Douad', opponent='>Boys>Boys 7th Grade Division 1>Vienna B7-1 Stolburg', points=54, against=48, error=False)
CsvRow(db_id=7390206, date='2023-01-21', real_date=datetime.datetime(2023, 1, 21, 0, 0), team='>Boys>Boys 6th Grade Division 3>BRYC B6-3 Brown.', opponent='>Boys>Boys 6th Grade Division 3>Gum Springs B6-3 Cordisco', points=30, against=50, error=False)
CsvRow(db_id=7431142, date='2023-01-21', real_date=datetime.datetime(2023, 1, 21, 0, 0), team='>Girls>Girls 5th grade Division 1>DYS G5-1 Samson', opponent='>Girls>Girls 5th grade Division 1>Arlington G5-1 Robins', points=13, against=32, error=False)
CsvRow(db_id=7388479, date='2023-01-21', real_date=datetime.datetime(2023, 1, 21, 0, 0), team='>Boys>Boys 8th Grade Division 2 >McLean B8-2 Ball', opponent='>Boys>Boys 8th Grade Division 2 >Manassas Park B8-2 Gaskins', points=50, against=54, error=False)
CsvRow(db_id=7388467, date='2023-01-21', real_date=datetime.datetime(2023, 1, 21, 0, 0), team='>Boys>Boys 8th Grade Division 2 >CYA B8-2 Weinstein', opponent='>Boys>Boys 8th Grade Division 2 >Fort Belvoir B8-2 Taylor', points=53, against=71, error=False)
CsvRow(db_id=7388700, date='2023-01-21', real_date=datetime.datetime(2023, 1, 21, 0, 0), team='>Boys>Boys 7th Grade Division 1>Gainesville B7-1 Dandrea', opponent='>Boys>Boys 7th Grade Division 1>South County B7-1 Brown', points=42, against=38, error=False)
CsvRow(db_id=7387259, date='2023-01-21', real_date=datetime.datetime(2023, 1, 21, 0, 0), team='>Girls>Girls 8th Grade Division 2>Turnpike G8-2 Zucker', opponent='>Girls>Girls 8th Grade Division 2>Springfield G8-* Allen', points=17, against=35, error=False)
CsvRow(db_id=7431328, date='2023-01-21', real_date=datetime.datetime(2023, 1, 21, 0, 0), team='>Boys>Boys 5th grade Division 1>Gainesville B5-1 Bauer', opponent='>Boys>Boys 5th grade Division 1>DYS B5-1 Mulhern', points=39, against=34, error=False)
CsvRow(db_id=7388810, date='2023-01-21', real_date=datetime.datetime(2023, 1, 21, 0, 0), team='>Boys>Boys 8th Grade Division 3>Manassas Park B8- 3 Hockman', opponent='>Boys>Boys 8th Grade Division 3>Lee Mt. Vernon B8-3 Henderson', points=41, against=32, error=False)
CsvRow(db_id=7388471, date='2023-01-21', real_date=datetime.datetime(2023, 1, 21, 0, 0), team='>Boys>Boys 8th Grade Division 2 >BRYC B8-2 Sharma', opponent='>Boys>Boys 8th Grade Division 2 >Fort Hunt B8-2 Zippel', points=49, against=52, error=False)
CsvRow(db_id=7387190, date='2023-01-21', real_date=datetime.datetime(2023, 1, 21, 0, 0), team='>Boys>Boys 8th Grade Division 1>Arlington B8-1 McLean', opponent='>Boys>Boys 8th Grade Division 1>SYA B8-1 Livingston', points=71, against=59, error=False)
CsvRow(db_id=7387201, date='2023-01-21', real_date=datetime.datetime(2023, 1, 21, 0, 0), team='>Boys>Boys 8th Grade Division 1>Vienna B8-1 Marsden', opponent='>Boys>Boys 8th Grade Division 1>McLean B8-1 Harley', points=42, against=77, error=False)
CsvRow(db_id=7389080, date='2023-01-21', real_date=datetime.datetime(2023, 1, 21, 0, 0), team='>Boys>Boys 7th Grade Division 3>Lee Mt. Vernon B7-* Beisner', opponent='>Boys>Boys 7th Grade Division 3>Springfield B7- 3 Carroll', points=44, against=36, error=False)
CsvRow(db_id=7388808, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Boys>Boys 8th Grade Division 3>Great Falls B8-* Karaki', opponent='>Boys>Boys 8th Grade Division 3>Herndon B8-3 Baker', points=33, against=45, error=False)
CsvRow(db_id=7390102, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Girls>Girls 6th Grade Division 1>Vienna G6-1 Brooks', opponent='>Girls>Girls 6th Grade Division 1>DYS G6-1* Cook', points=18, against=12, error=False)
CsvRow(db_id=7388714, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Boys>Boys 7th Grade Division 1>Arlington B7-1 Lowen', opponent='>Boys>Boys 7th Grade Division 1>South County B7-1 Brown', points=57, against=44, error=False)
CsvRow(db_id=7387202, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Boys>Boys 8th Grade Division 1>CYA B8-1 Rosenblatt', opponent='>Boys>Boys 8th Grade Division 1>Vienna B8-1 Marsden', points=37, against=65, error=False)
CsvRow(db_id=7388475, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Boys>Boys 8th Grade Division 2 >South County B8-2 Miller', opponent='>Boys>Boys 8th Grade Division 2 >Arlington B8-2+ Davis', points=49, against=15, error=False)
CsvRow(db_id=7387772, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Girls>Girls 8th Grade Division 2>Burke G8-2 Zahui', opponent='>Girls>Girls 8th Grade Division 2>Reston G8-2 Altamirano', points=26, against=57, error=False)
CsvRow(db_id=7387773, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Girls>Girls 8th Grade Division 2>CYA G8-2 Raptis', opponent='>Girls>Girls 8th Grade Division 2>Mt. Vernon G8-2 Gorman', points=13, against=33, error=False)
CsvRow(db_id=7388478, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Boys>Boys 8th Grade Division 2 >Falls Church B8-2 Greiner', opponent='>Boys>Boys 8th Grade Division 2 >Vienna B8-2 Desenti', points=29, against=55, error=False)
CsvRow(db_id=7387272, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Girls>Girls 8th Grade Division 1>Burke G8-1 Zahui.', opponent='>Girls>Girls 8th Grade Division 1>Fort Hunt G8-1 Garey', points=50, against=52, error=False)
CsvRow(db_id=7387770, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Girls>Girls 8th Grade Division 2>Vienna G8- 2 Tomlinson', opponent='>Girls>Girls 8th Grade Division 2>Turnpike G8-2 Zucker', points=40, against=17, error=False)
CsvRow(db_id=7388809, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Boys>Boys 8th Grade Division 3>CYA B8-3 Hessell', opponent='>Boys>Boys 8th Grade Division 3>Turnpike B8-3 Syron', points=45, against=31, error=False)
CsvRow(db_id=7390099, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Girls>Girls 6th Grade Division 2>McLean G6-2 Morneau', opponent='>Girls>Girls 6th Grade Division 2>Herndon G6-2 Williams', points=18, against=19, error=False)
CsvRow(db_id=7389896, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Boys>Boys 7th Grade Division 2>Arlington B7-2 Parker', opponent='>Boys>Boys 7th Grade Division 2>FPYC B7-2 Nickle', points=19, against=52, error=False)
CsvRow(db_id=7389893, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Boys>Boys 7th Grade Division 2>Vienna B7- * Leone', opponent='>Boys>Boys 7th Grade Division 2>CYA B7-* Baltazar', points=40, against=44, error=False)
CsvRow(db_id=7431354, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Boys>Boys 5th grade Division 1>SYA B5-1 Ball', opponent='>Boys>Boys 5th grade Division 1>McLean B5-1 Sweeny', points=23, against=53, error=False)
CsvRow(db_id=7431500, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Boys>Boys 7th Grade Division 2>Burke B7-* Shouman', opponent='>Boys>Boys 7th Grade Division 2>McLean B7-2 Berusch', points=60, against=54, error=False)
CsvRow(db_id=7390564, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Boys>Boys 6th Grade Division 2>Vienna B6-2 Powell.', opponent='>Boys>Boys 6th Grade Division 2>Gainesville B6-2 Siguere', points=31, against=32, error=False)
CsvRow(db_id=7430980, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Girls>Girls 5th grade Division 2>FPYC G5-2 Anderson', opponent='>Girls>Girls 5th grade Division 2>SYA G5-2 Trullender', points=32, against=12, error=False)
CsvRow(db_id=7387203, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Boys>Boys 8th Grade Division 1>Lee Mt. Vernon B8-1 Bosley', opponent='>Boys>Boys 8th Grade Division 1>SYA B8-1 Livingston', points=67, against=63, error=False)
CsvRow(db_id=7388715, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Boys>Boys 7th Grade Division 1>Gainesville B7-1 Dandrea', opponent='>Boys>Boys 7th Grade Division 1>Reston  B7-1 Douad', points=44, against=37, error=False)
CsvRow(db_id=7389794, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Girls>Girls 7th Grade Division 2>BRYC G7-2 Shin', opponent='>Girls>Girls 7th Grade Division 2>Reston G7-2 Altamirano', points=22, against=30, error=False)
CsvRow(db_id=7387270, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Girls>Girls 8th Grade Division 1>CYA G8-1 Dowling', opponent='>Girls>Girls 8th Grade Division 1>SYA G8-1 Andersen', points=45, against=41, error=False)
CsvRow(db_id=7390517, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Boys>Boys 6th Grade Division 2>South County B6-2 Coleman', opponent='>Boys>Boys 6th Grade Division 2>Falls Church B6-2 Greiner', points=36, against=18, error=False)
CsvRow(db_id=7431302, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Boys>Boys 5th grade Division 2>Fort Hunt B5-2 Blanton', opponent='>Boys>Boys 5th grade Division 2>Lee Mt. Vernon B5-2 Black', points=49, against=36, error=False)
CsvRow(db_id=7389068, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Boys>Boys 7th Grade Division 3>Fort Hunt B7-3 Loving', opponent='>Boys>Boys 7th Grade Division 3>SYA B7-3 Sorg', points=55, against=58, error=False)
CsvRow(db_id=7390100, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Girls>Girls 6th Grade Division 2>BRYC G6-2 Suddarth', opponent='>Girls>Girls 6th Grade Division 2>CYA G6-2 Ballam', points=8, against=21, error=False)
CsvRow(db_id=7431361, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Boys>Boys 5th grade Division 1>Gainesville B5-1 Bauer', opponent='>Boys>Boys 5th grade Division 1>Vienna B5-1 Locey', points=27, against=41, error=False)
CsvRow(db_id=7389682, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Girls>Girls 7th Grade Division 1>Burke G7-1 Jones', opponent='>Girls>Girls 7th Grade Division 1>Vienna G7-1 Yoder', points=39, against=19, error=False)
CsvRow(db_id=7389894, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Boys>Boys 7th Grade Division 2>BRYC B7-2 Thanos', opponent='>Boys>Boys 7th Grade Division 2>Fort Hunt B7-2 Estenson', points=27, against=49, error=False)
CsvRow(db_id=7430976, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Girls>Girls 5th grade Division 2>DYS G5-2 Ranone', opponent='>Girls>Girls 5th grade Division 2>Vienna G5-2 Korman', points=23, against=20, error=False)
CsvRow(db_id=7389681, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Girls>Girls 7th Grade Division 1>Arlington G7-1 Kaufman', opponent='>Girls>Girls 7th Grade Division 1>Fort Hunt G7-1 Langone', points=59, against=26, error=False)
CsvRow(db_id=7389796, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Girls>Girls 7th Grade Division 2>Arlington G7-2 Scarcella', opponent='>Girls>Girls 7th Grade Division 2>SYA G7-2 Henryhand', points=11, against=30, error=False)
CsvRow(db_id=7389067, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Boys>Boys 7th Grade Division 3>Annandale B7-3 Gregory', opponent='>Boys>Boys 7th Grade Division 3>Herndon B7-3 Starinieri', points=36, against=33, error=False)
CsvRow(db_id=7430979, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Girls>Girls 5th grade Division 2>CYA G5-2  Wilke', opponent='>Girls>Girls 5th grade Division 2>Annandale G5-2 Anderson', points=31, against=21, error=False)
CsvRow(db_id=7389069, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Boys>Boys 7th Grade Division 3>Springfield B7- 3 Carroll', opponent='>Boys>Boys 7th Grade Division 3>Reston  B7-3 Schlesinger', points=41, against=30, error=False)
CsvRow(db_id=7389795, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Girls>Girls 7th Grade Division 2>Gainesville G7-2 Lawhorne', opponent='>Girls>Girls 7th Grade Division 2>McLean G7-2 Horenstein', points=53, against=21, error=False)
CsvRow(db_id=7389897, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Boys>Boys 7th Grade Division 2>Falls Church B7-2 Papadopoulos', opponent='>Boys>Boys 7th Grade Division 2>Turnpike B7-2 Taylor', points=58, against=53, error=False)
CsvRow(db_id=7390516, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Boys>Boys 6th Grade Division 2>CYA B6-2 Kim', opponent='>Boys>Boys 6th Grade Division 2>Springfield B6-2 Osborne', points=32, against=27, error=False)
CsvRow(db_id=7431300, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Boys>Boys 5th grade Division 2>FPYC B5-2 Plummer', opponent='>Boys>Boys 5th grade Division 2>Great Falls B5-2 Harper', points=39, against=24, error=False)
CsvRow(db_id=7389070, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Boys>Boys 7th Grade Division 3>CYA B7-3 Hackney', opponent='>Boys>Boys 7th Grade Division 3>Great Falls B7-3 Conver', points=45, against=44, error=False)
CsvRow(db_id=7390101, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Girls>Girls 6th Grade Division 2>Turnpike G6-2 Conklin', opponent='>Girls>Girls 6th Grade Division 2>Great Falls G6-2 Lonnett/Outlaw', points=0, against=1, error=False)
CsvRow(db_id=7390026, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Girls>Girls 6th Grade Division 1>Fort Hunt G6-1 Harris', opponent='>Girls>Girls 6th Grade Division 1>Gainesville G6-1 Murray', points=11, against=39, error=False)
CsvRow(db_id=7388811, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Boys>Boys 8th Grade Division 3>Burke B8- 3 DiSilvestro', opponent='>Boys>Boys 8th Grade Division 3>Gainesville B8-3 Brown', points=60, against=40, error=False)
CsvRow(db_id=7390514, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Boys>Boys 6th Grade Division 2>Arlington B6-2 Romasco', opponent='>Boys>Boys 6th Grade Division 2>SYA B6-2 Purdy', points=39, against=42, error=False)
CsvRow(db_id=7389684, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Girls>Girls 7th Grade Division 1>BRYC G7-1 Shin', opponent='>Girls>Girls 7th Grade Division 1>CYA G7-1  Walker', points=35, against=51, error=False)
CsvRow(db_id=7390027, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Girls>Girls 6th Grade Division 1>Arlington G6-* Gary', opponent='>Girls>Girls 6th Grade Division 1>FPYC G6-1  Varner', points=6, against=40, error=False)
CsvRow(db_id=7431299, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Boys>Boys 5th grade Division 2>BRYC B5-2  Hoagland', opponent='>Boys>Boys 5th grade Division 2>Arlington B5 -2 Farrell /Mah', points=13, against=40, error=False)
CsvRow(db_id=7387205, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Boys>Boys 8th Grade Division 1>Lee District B8-1 Love', opponent='>Boys>Boys 8th Grade Division 1>Arlington B8-1 McLean', points=53, against=50, error=False)
CsvRow(db_id=7431298, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Boys>Boys 5th grade Division 2>DYS B5 -2 Venia', opponent='>Boys>Boys 5th grade Division 2>Manassas Park B5-2 Toth', points=25, against=43, error=False)
CsvRow(db_id=7430973, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Girls>Girls 5th grade Division 2>McLean G5-2 Roth', opponent='>Girls>Girls 5th grade Division 2>Lee Mt. Vernon G5-2  Allen', points=17, against=21, error=False)
CsvRow(db_id=7431297, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Boys>Boys 5th grade Division 2>CYA B5-2 Goodman', opponent='>Boys>Boys 5th grade Division 2>McLean B5-2 Cecere', points=41, against=31, error=False)
CsvRow(db_id=7431301, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Boys>Boys 5th grade Division 2>BRYC B5-2  Shin', opponent='>Boys>Boys 5th grade Division 2>Reston B5-2 Brooks', points=36, against=19, error=False)
CsvRow(db_id=7390331, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Boys>Boys 6th Grade Division 1>Turnpike B6- Ours', opponent='>Boys>Boys 6th Grade Division 1>Lee Mt. Vernon B6-1 Davis', points=18, against=50, error=False)
CsvRow(db_id=7431357, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Boys>Boys 5th grade Division 1>DYS B5-1 Mulhern', opponent='>Boys>Boys 5th grade Division 1>Vienna B5-1 Simpson', points=33, against=30, error=False)
CsvRow(db_id=7431470, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Boys>Boys 5th grade Division 3>Gainesville B5-3  Penn', opponent='>Boys>Boys 5th grade Division 3>SYA B5-3  Vickers', points=23, against=18, error=False)
CsvRow(db_id=7431471, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Boys>Boys 5th grade Division 3>DYS B5 -3 Armstrong', opponent='>Boys>Boys 5th grade Division 3>Burke B5-3 Hess', points=30, against=37, error=False)
CsvRow(db_id=7390098, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Girls>Girls 6th Grade Division 2>Annandale G6-2 Williams', opponent='>Girls>Girls 6th Grade Division 2>Gainesville G6-2 Hiltner', points=14, against=25, error=False)
CsvRow(db_id=7389683, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Girls>Girls 7th Grade Division 1>McLean G7- 1 Megas', opponent='>Girls>Girls 7th Grade Division 1>Great Falls G7-1 Wilson', points=51, against=31, error=False)
CsvRow(db_id=7387771, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Girls>Girls 8th Grade Division 1>Gainesville G8-1* Hampson', opponent='>Girls>Girls 8th Grade Division 1>McLean G8-1 Norton', points=37, against=52, error=False)
CsvRow(db_id=7390189, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Boys>Boys 6th Grade Division 3>Lee Mt. Vernon B6-3 Degenhardt', opponent='>Boys>Boys 6th Grade Division 3>Fort Belvoir B6-3 Serm', points=39, against=29, error=False)
CsvRow(db_id=7431355, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Boys>Boys 5th grade Division 1>BRYC B5-1 Webb', opponent='>Boys>Boys 5th grade Division 1>CYA B5-1 Batta', points=43, against=40, error=False)
CsvRow(db_id=7390028, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Girls>Girls 6th Grade Division 1>CYA G6-1 Nichols', opponent='>Girls>Girls 6th Grade Division 1>McLean G6-1 Hazzan', points=26, against=30, error=False)
CsvRow(db_id=7390515, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Boys>Boys 6th Grade Division 2>Fort Hunt B6-2 Casey', opponent='>Boys>Boys 6th Grade Division 2>McLean B6-2 Klett', points=42, against=18, error=False)
CsvRow(db_id=7388383, date='2023-01-22', real_date=datetime.datetime(2023, 1, 22, 0, 0), team='>Boys>Boys 8th Grade Division 2 >McLean B8-2 Ball', opponent='>Boys>Boys 8th Grade Division 2 >BRYC B8-2 Sharma', points=52, against=44, error=False)
